N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
603.0,ACE 단기통안채,101245.0,10.0,+0.01%,0.0,101250.0,101260.0,101245.0
604.0,TIGER 중장기국채,49210.0,195.0,-0.39%,0.0,49220.0,49280.0,49155.0
605.0,태림포장,2830.0,20.0,+0.71%,500.0,2790.0,2830.0,2775.0
606.0,STX,6990.0,30.0,+0.43%,2500.0,6940.0,7250.0,6880.0
607.0,경농,10220.0,20.0,-0.20%,500.0,10200.0,10290.0,10140.0
608.0,예스코홀딩스,33200.0,1000.0,+3.11%,5000.0,32200.0,33600.0,32200.0
609.0,대성산업,4370.0,20.0,-0.46%,5000.0,4390.0,4420.0,4345.0
610.0,ARIRANG 코스피TR,13605.0,25.0,+0.18%,0.0,13490.0,13605.0,13490.0
611.0,디아이씨,5060.0,40.0,+0.80%,500.0,5140.0,5140.0,5000.0
612.0,백산,8400.0,30.0,-0.36%,500.0,8400.0,8480.0,8350.0
613.0,제일파마홀딩스,12310.0,80.0,+0.65%,500.0,12230.0,12480.0,12000.0
614.0,한솔테크닉스,6120.0,20.0,-0.33%,5000.0,6180.0,6220.0,6100.0
615.0,아모레G3우(전환),27600.0,800.0,-2.82%,500.0,28800.0,28800.0,27500.0
616.0,삼성제약,2910.0,30.0,-1.02%,500.0,2940.0,3030.0,2910.0
617.0,CJ제일제당 우,146400.0,200.0,+0.14%,5000.0,147000.0,147000.0,146000.0
618.0,삼영전자,9640.0,160.0,+1.69%,500.0,9480.0,9730.0,9420.0
619.0,LS네트웍스,2445.0,15.0,+0.62%,5000.0,2415.0,2460.0,2410.0
620.0,세종공업,6900.0,110.0,+1.62%,500.0,6820.0,6950.0,6680.0
621.0,JW생명과학,12030.0,0.0,0.00%,2500.0,12100.0,12150.0,11920.0
622.0,한세예스24홀딩스,4735.0,75.0,-1.56%,500.0,4810.0,4840.0,4700.0
623.0,KSS해운,8200.0,200.0,+2.50%,500.0,8000.0,8270.0,7940.0
624.0,TIGER Fn메타버스,8520.0,20.0,-0.23%,0.0,8535.0,8595.0,8410.0
625.0,ARIRANG 고배당주,12260.0,15.0,+0.12%,0.0,12245.0,12260.0,12200.0
626.0,ACE 베트남VN30(합성),17115.0,5.0,-0.03%,0.0,17095.0,17120.0,16980.0
627.0,진흥기업,1289.0,1.0,-0.08%,500.0,1289.0,1290.0,1270.0
628.0,KODEX 차이나CSI300,12790.0,215.0,+1.71%,0.0,12615.0,12795.0,12555.0
629.0,KBSTAR IT플러스,18010.0,45.0,-0.25%,0.0,17950.0,18010.0,17860.0
630.0,KODEX 미국채울트라30년선물(H),9025.0,90.0,-0.99%,0.0,9000.0,9025.0,8995.0
631.0,제이에스코퍼레이션,13900.0,270.0,-1.91%,100.0,13980.0,14100.0,13830.0
632.0,동아지질,13040.0,670.0,+5.42%,500.0,12500.0,13040.0,12380.0
633.0,진양홀딩스,3245.0,30.0,-0.92%,500.0,3235.0,3280.0,3215.0
634.0,STX중공업,6300.0,240.0,+3.96%,2500.0,6120.0,6330.0,6100.0
635.0,휴비스,5210.0,70.0,-1.33%,5000.0,5280.0,5320.0,5150.0
636.0,삼성 인버스 2X WTI원유 선물 ETN,120.0,0.0,0.00%,0.0,120.0,120.0,115.0
637.0,KODEX 미국나스닥100레버리지(합성 H),5425.0,10.0,+0.18%,0.0,5405.0,5430.0,5405.0
638.0,HANARO MSCI Korea TR,14205.0,50.0,-0.35%,0.0,14175.0,14225.0,14165.0
639.0,KOSEF 인도Nifty50(합성),18315.0,35.0,+0.19%,0.0,18280.0,18450.0,18215.0
640.0,유수홀딩스,6830.0,0.0,0.00%,2500.0,6850.0,6870.0,6760.0
641.0,강남제비스코,27350.0,950.0,+3.60%,1000.0,26550.0,27800.0,26550.0
642.0,DB금융투자,4180.0,20.0,+0.48%,5000.0,4150.0,4190.0,4120.0
643.0,코람코더원리츠,4380.0,45.0,-1.02%,500.0,4435.0,4445.0,4370.0
644.0,금호에이치티,902.0,2.0,-0.22%,500.0,909.0,913.0,895.0
645.0,아남전자,2290.0,50.0,-2.14%,500.0,2340.0,2340.0,2280.0
646.0,KB 블룸버그 인버스2X 천연가스선물 ETN(H),70520.0,9940.0,-12.35%,0.0,70185.0,70820.0,69650.0
647.0,신세계푸드,45450.0,350.0,+0.78%,5000.0,45250.0,45500.0,45050.0
648.0,신한 블룸버그 -2X 천연가스 선물 ETN(H),70375.0,10125.0,-12.58%,0.0,69300.0,70820.0,69300.0
649.0,이구산업,5260.0,315.0,+6.37%,500.0,5020.0,5700.0,4980.0
650.0,삼화페인트,6460.0,150.0,+2.38%,500.0,6310.0,6490.0,6280.0
651.0,ACE 중국본토CSI300,27815.0,475.0,+1.74%,0.0,27340.0,27815.0,27230.0
652.0,미래에셋 S&P -2X 천연가스 선물 ETN(H),69975.0,10380.0,-12.92%,0.0,70165.0,70290.0,69660.0
653.0,이지스밸류리츠,4750.0,75.0,+1.60%,1000.0,4680.0,4765.0,4675.0
654.0,해태제과식품,5990.0,0.0,0.00%,500.0,5990.0,6050.0,5970.0
655.0,TIGER 25-10 회사채(A+이상)액티브,50255.0,80.0,-0.16%,0.0,50260.0,50280.0,50215.0
656.0,TIGER 반도체,29775.0,85.0,-0.28%,0.0,29840.0,29840.0,29285.0
657.0,퍼스텍,3605.0,125.0,+3.59%,500.0,3500.0,3610.0,3465.0
658.0,경보제약,7230.0,20.0,-0.28%,500.0,7300.0,7360.0,7000.0
659.0,NH투자증권우,9150.0,10.0,-0.11%,5000.0,9190.0,9230.0,9150.0
660.0,노루페인트,8510.0,10.0,+0.12%,500.0,8590.0,8750.0,8460.0
661.0,동부건설,7410.0,110.0,+1.51%,5000.0,7300.0,7430.0,7220.0
662.0,TIGER 코스피,26905.0,70.0,+0.26%,0.0,26960.0,26960.0,26775.0
663.0,현대약품,5290.0,50.0,+0.95%,500.0,5270.0,5320.0,5170.0
664.0,신라교역,10570.0,20.0,+0.19%,500.0,10550.0,10570.0,10500.0
665.0,TIGER 여행레저,4095.0,30.0,-0.73%,0.0,4140.0,4140.0,4080.0
666.0,한국패러랠,2095.0,5.0,+0.24%,0.0,2120.0,2120.0,2085.0
667.0,KODEX ESG종합채권(A-이상)액티브,103800.0,0.0,0.00%,0.0,103800.0,103800.0,103800.0
668.0,태경케미컬,14430.0,50.0,+0.35%,500.0,14380.0,14530.0,14330.0
669.0,KODEX 장기종합채권(AA-이상)액티브KAP,89525.0,425.0,-0.47%,0.0,89400.0,89710.0,89400.0
670.0,KOSEF 단기자금,102530.0,10.0,+0.01%,0.0,102700.0,102700.0,102520.0
671.0,한국주철관,7250.0,60.0,+0.83%,500.0,7270.0,7280.0,7170.0
672.0,TIGER 헬스케어,28865.0,260.0,-0.89%,0.0,29420.0,29420.0,28760.0
673.0,현대리바트,8030.0,120.0,+1.52%,1000.0,7910.0,8080.0,7860.0
674.0,황금에스티,9670.0,200.0,+2.11%,500.0,9550.0,9920.0,9510.0
675.0,아시아나IDT,14790.0,60.0,-0.40%,500.0,14850.0,14930.0,14590.0
676.0,HANARO 200TR,41480.0,30.0,-0.07%,0.0,41320.0,41520.0,41300.0
677.0,디씨엠,14370.0,140.0,+0.98%,500.0,14170.0,14430.0,14070.0
678.0,동아타이어,11920.0,20.0,+0.17%,500.0,11900.0,11960.0,11890.0
679.0,TIGER 23-12 국공채액티브,203850.0,75.0,-0.04%,0.0,203860.0,203860.0,203830.0
680.0,세아특수강,18950.0,410.0,+2.21%,5000.0,18740.0,19170.0,18640.0
681.0,디와이,6170.0,20.0,+0.33%,500.0,6140.0,6230.0,6120.0
682.0,ACE 23-12 회사채(AA-이상)액티브,103325.0,5.0,0.00%,0.0,104700.0,104700.0,103320.0
683.0,금강공업,5480.0,30.0,+0.55%,1000.0,5500.0,5560.0,5420.0
684.0,TIGER 글로벌4차산업혁신기술(합성 H),15235.0,25.0,+0.16%,0.0,15205.0,15245.0,15160.0
685.0,KBSTAR iSelect메타버스,7475.0,35.0,-0.47%,0.0,7510.0,7530.0,7395.0
686.0,대한화섬,120400.0,300.0,-0.25%,5000.0,120000.0,120800.0,119700.0
687.0,KTcs,3735.0,10.0,+0.27%,500.0,3760.0,3775.0,3680.0
688.0,KODEX TRF3070,11285.0,15.0,+0.13%,0.0,11270.0,11285.0,11235.0
689.0,SK이노베이션우,127400.0,4200.0,+3.41%,5000.0,124800.0,129600.0,123300.0
690.0,일동홀딩스,13750.0,280.0,-2.00%,1000.0,14070.0,14260.0,13630.0
691.0,KODEX 차이나항셍테크,6145.0,175.0,+2.93%,0.0,5955.0,6145.0,5905.0
692.0,삼성물산우B,97000.0,1000.0,-1.02%,100.0,98000.0,98000.0,96400.0
693.0,SNT에너지,21000.0,1190.0,+6.01%,500.0,19850.0,21300.0,19810.0
694.0,무학,5530.0,90.0,-1.60%,200.0,5510.0,5620.0,5470.0
695.0,TIGER 글로벌메타버스액티브,6780.0,25.0,+0.37%,0.0,6690.0,6800.0,6690.0
696.0,동성제약,6000.0,80.0,-1.32%,1000.0,6110.0,6110.0,5900.0
697.0,센트랄모텍,18150.0,210.0,+1.17%,500.0,18000.0,18350.0,17850.0
698.0,계룡건설,17430.0,170.0,-0.97%,5000.0,17600.0,17600.0,17410.0
699.0,대영포장,1423.0,19.0,+1.35%,500.0,1405.0,1425.0,1403.0
700.0,KODEX 23-12 국고채액티브,10200.0,0.0,0.00%,0.0,10195.0,10200.0,10195.0
701.0,인스코비,1364.0,18.0,+1.34%,500.0,1340.0,1381.0,1340.0
702.0,벽산,2230.0,0.0,0.00%,500.0,2230.0,2240.0,2205.0
703.0,신원,1490.0,2.0,+0.13%,500.0,1488.0,1495.0,1476.0
704.0,종근당바이오,27850.0,1000.0,-3.47%,2500.0,28850.0,29100.0,27750.0
705.0,HDC현대EP,4760.0,30.0,+0.63%,500.0,4690.0,4765.0,4635.0
706.0,삼양통상,50600.0,400.0,-0.78%,5000.0,51000.0,51900.0,50600.0
707.0,효성ITX,13080.0,20.0,+0.15%,500.0,13060.0,13140.0,13020.0
708.0,컨버즈,4100.0,0.0,0.00%,500.0,0.0,0.0,0.0
709.0,용평리조트,3115.0,30.0,+0.97%,5000.0,3090.0,3155.0,3070.0
710.0,인지컨트롤스,9470.0,150.0,+1.61%,500.0,9280.0,9570.0,9280.0
711.0,샘표,51600.0,600.0,-1.15%,1000.0,51700.0,52900.0,51400.0
712.0,동남합성,42250.0,400.0,+0.96%,500.0,41500.0,42650.0,41400.0
713.0,수산중공업,2735.0,45.0,+1.67%,500.0,2725.0,2760.0,2700.0
714.0,신일전자,2075.0,5.0,+0.24%,500.0,2075.0,2080.0,2055.0
715.0,성안,2405.0,110.0,+4.79%,500.0,2315.0,2430.0,2230.0
716.0,태영건설,3775.0,15.0,+0.40%,500.0,3760.0,3800.0,3715.0
717.0,한컴라이프케어,5280.0,100.0,+1.93%,200.0,5180.0,5340.0,5160.0
718.0,사조동아원,1033.0,12.0,+1.18%,500.0,1026.0,1037.0,1016.0
719.0,한국수출포장,3615.0,95.0,+2.70%,5000.0,3500.0,3690.0,3450.0
720.0,유니온머티리얼,3385.0,35.0,-1.02%,500.0,3440.0,3440.0,3260.0
721.0,TIGER 미국MSCI리츠(합성 H),11745.0,145.0,-1.22%,0.0,11880.0,11880.0,11670.0
722.0,KODEX 배당가치,12350.0,10.0,-0.08%,0.0,12330.0,12360.0,12280.0
723.0,TIGER 투자등급회사채액티브,103715.0,150.0,-0.14%,0.0,103745.0,103745.0,103685.0
724.0,성창기업지주,2030.0,15.0,-0.73%,500.0,2050.0,2050.0,1998.0
725.0,NH올원리츠,3350.0,5.0,-0.15%,500.0,3365.0,3365.0,3320.0
726.0,대창,1549.0,2.0,-0.13%,500.0,1556.0,1627.0,1519.0
727.0,삼원강재,3515.0,415.0,+13.39%,500.0,3150.0,3840.0,3140.0
728.0,대양금속,4175.0,95.0,-2.22%,500.0,4275.0,4325.0,4140.0
729.0,한국석유,10930.0,120.0,+1.11%,500.0,10970.0,11120.0,10840.0
730.0,미원화학,62700.0,300.0,-0.48%,1000.0,62900.0,62900.0,62600.0
731.0,KODEX 삼성그룹밸류,9300.0,50.0,-0.53%,0.0,9360.0,9360.0,9300.0
732.0,KBSTAR 코스닥150,13720.0,25.0,+0.18%,0.0,13700.0,13750.0,13555.0
733.0,노루홀딩스,10220.0,70.0,+0.69%,500.0,10140.0,10300.0,10010.0
734.0,삼성 인버스 2X 코스닥150 선물 ETN,9035.0,10.0,-0.11%,0.0,9050.0,9300.0,9025.0
735.0,신흥,14230.0,220.0,-1.52%,500.0,14390.0,14490.0,14200.0
736.0,팜스코,3680.0,20.0,-0.54%,500.0,3685.0,3700.0,3655.0
737.0,덕양산업,4140.0,210.0,-4.83%,500.0,4310.0,4325.0,4065.0
738.0,유화증권,2375.0,10.0,+0.42%,1000.0,2365.0,2390.0,2365.0
739.0,한솔홀딩스,3205.0,5.0,-0.16%,1000.0,3210.0,3210.0,3170.0
740.0,TIGER 현대차그룹+펀더멘털,24125.0,110.0,-0.45%,0.0,24110.0,24230.0,24015.0
741.0,광전자,2320.0,20.0,+0.87%,500.0,2300.0,2335.0,2270.0
742.0,다이나믹디자인,9510.0,1150.0,+13.76%,500.0,8690.0,10040.0,7830.0
743.0,신한 인버스0.5X S&P500 VIX S/T선물 ETN,22330.0,0.0,0.00%,0.0,22330.0,22330.0,22330.0
744.0,디와이파워,12080.0,80.0,+0.67%,500.0,12080.0,12250.0,11880.0
745.0,샘표식품,29150.0,250.0,-0.85%,500.0,29350.0,29550.0,29150.0
746.0,동양철관,1114.0,39.0,+3.63%,500.0,1096.0,1120.0,1083.0
747.0,웅진,1654.0,19.0,+1.16%,500.0,1635.0,1669.0,1613.0
748.0,경동도시가스,22400.0,450.0,+2.05%,2500.0,21950.0,22550.0,21800.0
749.0,한국내화,3210.0,95.0,+3.05%,500.0,3115.0,3215.0,3105.0
750.0,한국공항,41000.0,200.0,-0.49%,5000.0,41200.0,41200.0,40400.0
751.0,KCTC,4320.0,65.0,+1.53%,500.0,4250.0,4330.0,4240.0
752.0,극동유화,3715.0,10.0,+0.27%,500.0,3705.0,3745.0,3685.0
753.0,TRUE 블룸버그 인버스 2X 천연가스선물 ETN,64355.0,8645.0,-11.84%,0.0,63500.0,64660.0,63485.0
754.0,미래산업,28100.0,50.0,+0.18%,500.0,27800.0,30200.0,27300.0
755.0,TRUE 코스피 양매도 5% OTM ETN,8570.0,0.0,0.00%,0.0,8570.0,8570.0,8570.0
756.0,삼성 레버리지 천연가스 선물 ETN B,1510.0,175.0,+13.11%,0.0,1500.0,1515.0,1490.0
757.0,금비,127800.0,2600.0,-1.99%,5000.0,130000.0,136000.0,125900.0
758.0,한국화장품제조,27950.0,200.0,-0.71%,500.0,28350.0,28350.0,27700.0
759.0,SOL 미국배당다우존스,9510.0,80.0,+0.85%,0.0,9465.0,9540.0,9455.0
760.0,두산퓨얼셀1우,9460.0,260.0,+2.83%,100.0,9260.0,9530.0,9150.0
761.0,조흥,209500.0,0.0,0.00%,5000.0,208500.0,211000.0,207500.0
762.0,조선선재,99700.0,100.0,+0.10%,500.0,99600.0,100300.0,99100.0
763.0,한국특강,2060.0,40.0,+1.98%,500.0,2090.0,2090.0,2010.0
764.0,TIGER 중국소비테마,7130.0,80.0,-1.11%,0.0,7230.0,7230.0,7035.0
765.0,KBSTAR 코스닥150선물레버리지,12825.0,0.0,0.00%,0.0,12765.0,12860.0,12510.0
766.0,미래에셋 코스피 양매도 5% OTM ETN,8280.0,0.0,0.00%,0.0,8280.0,8280.0,8280.0
767.0,삼영화학,3620.0,25.0,+0.70%,500.0,3580.0,3630.0,3480.0
768.0,일성건설,2275.0,40.0,+1.79%,500.0,2230.0,2275.0,2200.0
769.0,광명전기,2835.0,145.0,+5.39%,500.0,2705.0,2950.0,2690.0
770.0,대신증권2우B,12280.0,50.0,+0.41%,5000.0,12230.0,12310.0,12180.0
771.0,KTis,3520.0,10.0,-0.28%,500.0,3540.0,3550.0,3450.0
772.0,KTOP K200액티브,10425.0,5.0,+0.05%,0.0,10360.0,10440.0,10360.0
773.0,한국화장품,7570.0,10.0,-0.13%,500.0,7590.0,7650.0,7480.0
774.0,TIGER 24-04 회사채(A+이상)액티브,50195.0,30.0,-0.06%,0.0,50195.0,50200.0,50175.0
775.0,CJ우,53000.0,600.0,+1.15%,5000.0,52600.0,53000.0,51300.0
776.0,TIGER 종합채권(AA-이상)액티브,50420.0,175.0,-0.35%,0.0,50445.0,50475.0,50400.0
777.0,TIGER 코스닥150,14195.0,20.0,+0.14%,0.0,14175.0,14220.0,14010.0
778.0,KODEX 미국달러선물,11870.0,120.0,+1.02%,0.0,11800.0,11885.0,11800.0
779.0,플레이그램,978.0,57.0,-5.51%,100.0,1020.0,1020.0,975.0
780.0,키움 INDXX 미국테크탑10 ETN,11840.0,0.0,0.00%,0.0,11840.0,11840.0,11840.0
781.0,ACE 24-12 회사채(AA-이상)액티브,105410.0,50.0,-0.05%,0.0,105420.0,105470.0,105400.0
782.0,유니드비티플러스,11100.0,40.0,-0.36%,1000.0,11140.0,11800.0,10900.0
783.0,동방,2445.0,20.0,+0.82%,1000.0,2425.0,2460.0,2415.0
784.0,한진중공업홀딩스,3970.0,55.0,-1.37%,5000.0,4005.0,4020.0,3965.0
785.0,큐로,504.0,17.0,+3.49%,500.0,490.0,510.0,480.0
786.0,한양증권,9150.0,30.0,-0.33%,5000.0,9220.0,9230.0,9150.0
787.0,미창석유,66900.0,0.0,0.00%,5000.0,66900.0,67100.0,66600.0
788.0,KODEX 미국나스닥100선물(H),16140.0,10.0,+0.06%,0.0,16325.0,16350.0,16105.0
789.0,세이브존I&C,2830.0,5.0,-0.18%,1000.0,2840.0,2845.0,2810.0
790.0,ARIRANG 국고채30년액티브,98905.0,1075.0,-1.08%,0.0,99200.0,99440.0,98795.0
791.0,인천도시가스,26100.0,100.0,+0.38%,5000.0,26000.0,26250.0,25800.0
792.0,유니켐,1459.0,14.0,+0.97%,500.0,1464.0,1484.0,1380.0
793.0,TIGER 200선물인버스2X,2750.0,0.0,0.00%,0.0,2755.0,2780.0,2740.0
794.0,유니온,7290.0,30.0,-0.41%,500.0,7410.0,7450.0,7010.0
795.0,제일연마,11290.0,160.0,+1.44%,500.0,11090.0,11450.0,11090.0
796.0,CJ씨푸드,3130.0,5.0,-0.16%,500.0,3135.0,3170.0,3110.0
797.0,삼익악기,1240.0,14.0,+1.14%,500.0,1227.0,1241.0,1226.0
798.0,대유플러스,926.0,11.0,+1.20%,500.0,916.0,929.0,885.0
799.0,TIGER 미디어컨텐츠,7470.0,5.0,-0.07%,0.0,7500.0,7560.0,7365.0
800.0,에이플러스에셋,4910.0,5.0,-0.10%,500.0,4900.0,4945.0,4885.0
801.0,가온전선,17410.0,410.0,+2.41%,5000.0,17130.0,17500.0,16920.0
802.0,삼화전기,16700.0,480.0,+2.96%,1000.0,16470.0,16820.0,16100.0
803.0,팜젠사이언스,6930.0,30.0,-0.43%,500.0,6960.0,7010.0,6770.0
804.0,KBSTAR 25-11 회사채(AA-이상)액티브,52880.0,75.0,-0.14%,0.0,52875.0,52905.0,52845.0
805.0,무림페이퍼,2620.0,90.0,+3.56%,2500.0,2535.0,2740.0,2530.0
806.0,토니모리,4525.0,10.0,-0.22%,200.0,4550.0,4570.0,4485.0
807.0,이지스레지던스리츠,3835.0,5.0,-0.13%,1000.0,3860.0,3860.0,3820.0
808.0,유유제약,6280.0,60.0,-0.95%,1000.0,6340.0,6400.0,6240.0
809.0,TIGER 미국채10년선물,11755.0,15.0,+0.13%,0.0,11740.0,11790.0,11670.0
810.0,화승코퍼레이션,2160.0,10.0,+0.47%,500.0,2170.0,2215.0,2145.0
811.0,인팩,10790.0,0.0,0.00%,500.0,10790.0,10920.0,10340.0
812.0,대원화성,2605.0,10.0,-0.38%,500.0,2595.0,2665.0,2545.0
813.0,TRUE 레버리지 나스닥 100 ETN,21445.0,200.0,+0.94%,0.0,21300.0,21475.0,21285.0
814.0,지투알,6470.0,0.0,0.00%,1000.0,6480.0,6500.0,6420.0
815.0,SG세계물산,527.0,3.0,+0.57%,500.0,524.0,530.0,519.0
816.0,모나리자,2910.0,0.0,0.00%,500.0,2905.0,2915.0,2875.0
817.0,깨끗한나라,2845.0,35.0,-1.22%,1000.0,2870.0,2880.0,2830.0
818.0,현대코퍼레이션홀딩스,11610.0,230.0,+2.02%,5000.0,11540.0,11640.0,11390.0
819.0,삼일제약,7690.0,60.0,-0.77%,500.0,7800.0,7800.0,7600.0
820.0,TRUE 레버리지 S&P500 선물 ETN(H),21070.0,15.0,+0.07%,0.0,21080.0,21080.0,21055.0
821.0,대구백화점,9700.0,30.0,+0.31%,5000.0,9810.0,9870.0,9660.0
822.0,크라운제과,8380.0,20.0,+0.24%,200.0,8410.0,8410.0,8260.0
823.0,HANARO 200 TOP10,8535.0,85.0,-0.99%,0.0,8525.0,8565.0,8510.0
824.0,미래에셋글로벌리츠,3590.0,50.0,-1.37%,1000.0,3665.0,3665.0,3590.0
825.0,화성산업,10200.0,80.0,+0.79%,5000.0,10150.0,10200.0,10020.0
826.0,보락,1728.0,7.0,+0.41%,200.0,1729.0,1738.0,1689.0
827.0,웰바이오텍,1555.0,8.0,-0.51%,500.0,1580.0,1639.0,1510.0
828.0,히어로즈 단기채권ESG액티브,102200.0,0.0,0.00%,0.0,102200.0,102200.0,102200.0
829.0,두올,3110.0,5.0,-0.16%,2500.0,3120.0,3130.0,3055.0
830.0,신한 S&P500 VIX S/T 선물 ETN D,17125.0,250.0,-1.44%,0.0,17035.0,17185.0,17035.0
831.0,KBSTAR 2차전지액티브,13645.0,245.0,+1.83%,0.0,13450.0,13685.0,13370.0
832.0,KODEX 미국S&P500선물(H),19680.0,15.0,+0.08%,0.0,19670.0,19690.0,19665.0
833.0,신영와코루,11360.0,110.0,+0.98%,500.0,11170.0,11370.0,11160.0
834.0,엔에이치스팩19호,1990.0,0.0,0.00%,100.0,0.0,0.0,0.0
835.0,일신석재,1316.0,26.0,+2.02%,500.0,1319.0,1345.0,1284.0
836.0,기신정기,3450.0,10.0,-0.29%,500.0,3475.0,3500.0,3425.0
837.0,한화솔루션우,38950.0,50.0,+0.13%,5000.0,38750.0,39200.0,38550.0
838.0,QV KIS CD금리투자 ETN,50085.0,0.0,0.00%,0.0,50085.0,50085.0,50085.0
839.0,메리츠 KIS CD금리투자 ETN,50080.0,0.0,0.00%,0.0,50080.0,50080.0,50080.0
840.0,콤텍시스템,827.0,18.0,+2.22%,500.0,811.0,835.0,805.0
841.0,휴니드,7090.0,180.0,-2.48%,5000.0,7260.0,7260.0,6990.0
842.0,조광페인트,7810.0,100.0,+1.30%,500.0,7740.0,7930.0,7710.0
843.0,지엠비코리아,5220.0,10.0,+0.19%,500.0,5210.0,5250.0,5180.0
844.0,대현,2240.0,0.0,0.00%,500.0,2220.0,2250.0,2220.0
845.0,삼성공조,12090.0,190.0,+1.60%,500.0,11800.0,12150.0,11700.0
846.0,HL D&I,2595.0,75.0,+2.98%,5000.0,2545.0,2600.0,2530.0
847.0,에이엔피,2420.0,5.0,-0.21%,500.0,2430.0,2490.0,2375.0
848.0,국제약품,4625.0,100.0,-2.12%,1000.0,4670.0,4670.0,4560.0
849.0,ACE 국고채10년,88115.0,450.0,-0.51%,0.0,88195.0,88355.0,88075.0
850.0,한국프랜지,3125.0,55.0,+1.79%,1000.0,3070.0,3145.0,3025.0
851.0,대동전자,9050.0,680.0,+8.12%,500.0,8480.0,9300.0,8480.0
852.0,대호에이엘,1700.0,55.0,+3.34%,500.0,1620.0,1727.0,1605.0
853.0,고려산업,3775.0,85.0,+2.30%,1000.0,3720.0,3780.0,3705.0
854.0,크라운해태홀딩스,6340.0,10.0,-0.16%,500.0,6440.0,6440.0,6300.0
855.0,하이스틸,4660.0,50.0,-1.06%,500.0,5230.0,5250.0,4660.0
856.0,신한 레버리지 코스닥 150 선물 ETN,37520.0,235.0,+0.63%,0.0,37495.0,37520.0,37450.0
857.0,KC코트렐,2700.0,50.0,-1.82%,500.0,2805.0,2840.0,2660.0
858.0,남광토건,9500.0,20.0,+0.21%,5000.0,9480.0,9560.0,9400.0
859.0,새론오토모티브,4855.0,10.0,-0.21%,500.0,4865.0,4880.0,4820.0
860.0,명문제약,2740.0,20.0,-0.72%,500.0,2760.0,2800.0,2705.0
861.0,대원전선,1289.0,114.0,+9.70%,500.0,1176.0,1430.0,1176.0
862.0,DRB동일,4650.0,40.0,+0.87%,500.0,4570.0,4660.0,4570.0
863.0,한신공영,7980.0,150.0,-1.85%,5000.0,8130.0,8210.0,7950.0
864.0,TIGER 200 건설,3400.0,140.0,+4.29%,0.0,3270.0,3400.0,3265.0
865.0,삼호개발,3670.0,140.0,+3.97%,500.0,3525.0,3675.0,3520.0
866.0,SH에너지화학,820.0,11.0,+1.36%,500.0,810.0,820.0,809.0
867.0,이건산업,8310.0,50.0,+0.61%,5000.0,8260.0,8330.0,8160.0
868.0,한솔홈데코,1128.0,23.0,+2.08%,1000.0,1106.0,1130.0,1102.0
869.0,TRUE 인버스 2X 코스닥 150 선물 ETN,9050.0,25.0,-0.28%,0.0,9085.0,9320.0,9040.0
870.0,신한 레버리지 은 선물 ETN(H),9050.0,330.0,-3.52%,0.0,8960.0,9050.0,8865.0
871.0,TIGER KRX바이오K-뉴딜,6295.0,130.0,-2.02%,0.0,6505.0,6505.0,6275.0
872.0,사조씨푸드,5240.0,10.0,-0.19%,1000.0,5240.0,5280.0,5200.0
873.0,다스코,4650.0,30.0,+0.65%,500.0,4630.0,4690.0,4580.0
874.0,텔코웨어,9240.0,70.0,+0.76%,500.0,9170.0,9250.0,9170.0
875.0,한솔로지스틱스,3250.0,55.0,+1.72%,500.0,3180.0,3355.0,3125.0
876.0,KODEX 은선물(H),5010.0,100.0,-1.96%,0.0,5050.0,5050.0,4955.0
877.0,KODEX 국고채30년액티브,102020.0,1180.0,-1.14%,0.0,102260.0,103200.0,101880.0
878.0,KBSTAR Fn5G테크,8330.0,110.0,-1.30%,0.0,8425.0,8425.0,8230.0
879.0,마스턴프리미어리츠,3350.0,0.0,0.00%,1000.0,3380.0,3380.0,3325.0
880.0,DSR,5540.0,190.0,+3.55%,500.0,5400.0,5540.0,5320.0
881.0,마니커,1388.0,4.0,-0.29%,500.0,1392.0,1398.0,1379.0
882.0,혜인,6930.0,180.0,+2.67%,500.0,6800.0,6960.0,6730.0
883.0,솔루스첨단소재1우,10390.0,200.0,-1.89%,100.0,10590.0,10590.0,10180.0
884.0,KODEX 국채선물10년,64780.0,335.0,-0.51%,0.0,65000.0,65000.0,64715.0
885.0,KC그린홀딩스,3910.0,20.0,-0.51%,500.0,3955.0,3965.0,3800.0
886.0,아모레G우,13570.0,300.0,-2.16%,500.0,13870.0,13930.0,13570.0
887.0,동방아그로,6410.0,0.0,0.00%,500.0,6470.0,6470.0,6380.0
888.0,진양산업,6680.0,20.0,-0.30%,500.0,6520.0,7000.0,6520.0
889.0,동일고무벨트,6210.0,40.0,-0.64%,500.0,6220.0,6240.0,6160.0
890.0,SK우,152400.0,1400.0,-0.91%,200.0,152900.0,154900.0,150800.0
891.0,한창제지,1443.0,15.0,+1.05%,500.0,1429.0,1443.0,1407.0
892.0,화천기공,39100.0,50.0,+0.13%,5000.0,39050.0,39500.0,38800.0
893.0,TIGER 200선물레버리지,12620.0,5.0,-0.04%,0.0,12625.0,12655.0,12500.0
894.0,TIGER 미국다우존스30,21950.0,90.0,+0.41%,0.0,21850.0,22100.0,21850.0
895.0,보해양조,615.0,0.0,0.00%,500.0,615.0,619.0,611.0
896.0,한일철강,3200.0,70.0,+2.24%,500.0,3200.0,3220.0,3115.0
897.0,DSR제강,5890.0,240.0,+4.25%,500.0,5720.0,5910.0,5670.0
